,user
9167,495880417
10842,495954413
3942,496589110
662,496727478
2809,496826892
1180,496909780
9369,497068531
7458,497125898
1020,497136005
11534,497229452
6328,497246178
3890,497422181
590,497551952
316,497577195
268,497736008
4540,497791005
6937,497901869
7983,498011284
2808,498072394
3935,498388828
7702,498455290
6289,498570021
133,498747251
8606,498998439
1987,499217327
38,499321813
7005,499386613
7209,499431223
7776,499500528
10927,499532917
8360,499557632
9627,499615348
1700,499635109
5339,499699540
11070,499734054
5937,499825947
7007,499944838
2590,500032943
7815,500063418
10334,500238135
2342,500436639
2620,500502128
6896,500638605
1692,500771473
770,500892269
4291,501087446
5206,501087957
7289,501527960
406,501534922
5514,501566176
6823,501609613
3418,501903038
600,502108781
855,502351239
1238,502399674
5603,502467154
11370,502656052
11058,502842666
4561,502877890
2062,502986831
547,503118393
1541,503174223
4284,503209583
8097,503216299
4571,503300063
5144,503308366
6962,503418103
689,503421669
4334,503468843
1398,503799178
5652,503890724
6964,503896846
3910,504080847
8535,504342752
6786,504472012
4780,504561942
4063,504647682
7875,504701355
9322,504711405
10535,505028798
1558,505120843
7013,505278486
4378,505278730
1911,505452509
5500,505630699
10157,505735083
4919,505754016
4247,505840234
9494,506018351
958,506140006
7783,506145399
9809,506201552
6011,506238275
10866,506557254
2798,506563771
1785,506696194
4627,506702351
8162,506935783
7380,507041393
2830,507096258
7210,507234566
6764,507282841
3663,507346928
4014,507370316
7618,507403128
82,507880158
6830,507903315
7147,507924674
9980,507965292
472,508030982
2991,508378276
6095,508435428
10941,508588842
5972,508664245
805,508754990
5224,508810729
9596,508874700
10867,509078769
3266,509207191
4357,509231735
4103,509309728
1835,509330131
7927,509343581
8302,509435032
704,509454107
4965,509575490
263,509595257
7759,509680660
5167,509708147
5467,509728051
2240,509791384
9652,509804435
7314,509829521
2394,509985352
10622,510139364
3311,511040151
5638,511093801
10887,511183389
10706,511283509
2650,511447678
5280,511462923
721,511530503
6084,511695340
5754,512082036
8326,512177277
11245,512211310
9293,512292333
10937,512298752
3301,512697114
4249,512710535
9904,512877964
8925,512995620
9,513027047
9355,513453443
10798,513914109
9330,514006477
3535,514185209
1767,514227302
4916,514255702
10984,514263598
5954,514284194
2995,514288564
7326,514366459
196,514449788
3929,514496779
200,514564892
11528,514610644
3159,514802164
10295,514928023
1061,515090561
9753,515121361
7038,515298592
2796,515405049
9006,515438416
1150,515478176
241,515547854
1703,515556979
10896,515854171
10191,515912635
1939,515971776
8757,516052517
3219,516158111
2043,516238703
5714,516347745
7781,516368543
1698,516711594
9331,516743259
214,516855110
10560,517022244
3498,517116323
1418,517207745
1570,517351545
461,517392955
6589,517470079
3394,517487972
5803,517563938
6471,517566382
914,517843114
3979,518031567
5902,518043217
418,518046343
6692,518049157
5918,518794875
5300,518899205
9699,518904471
10968,519000642
5776,519074291
5784,519304864
9972,519439907
9578,519586094
9673,519587851
9548,519881333
2153,519952857
5685,520053584
7426,520071705
11415,520176397
2544,520259373
7138,520465668
56,520488594
8761,520589136
739,520711354
3604,520712201
4053,520746588
10450,521033789
415,521090103
3654,521158098
8556,521352079
4341,521535795
10352,521575786
3093,521659409
5919,521848409
2622,521921005
5713,522103920
8137,522120583
11697,522135432
2308,522174551
10009,522443412
4233,522555613
3783,522796602
9857,522819239
160,522833468
8223,522864826
10857,523105230
9113,523164879
8627,523226722
2182,523246719
3780,523407370
3048,523792555
10101,523848861
10926,523901367
2378,523931897
1544,523932131
6121,524033318
10822,524036873
11656,524104498
390,524244225
2802,524252584
1944,524314949
4447,524528433
5078,524836361
6374,524859895
3349,524948546
9019,524991434
5420,525092726
6256,525219226
2419,525241232
2510,525281582
354,525340304
7330,525449640
10156,525558759
3825,525701789
11001,525884162
8273,525895132
110,525950508
8364,526237876
8133,526334160
7851,526344444
6479,526626635
1078,526645914
8042,526656027
1268,526689014
7920,526768081
1578,526775314
1621,526869614
609,526957992
1025,527066780
1827,527109845
384,527340500
8300,527380965
6760,527517448
11248,527749266
7850,527813358
7778,527838424
8548,527861820
6362,527968971
11327,528140777
5213,528175589
11685,528220555
11703,528246580
7145,528294876
6451,528341972
10651,528469660
3185,528774740
4429,528818315
11643,529114264
10160,529555036
8553,529590638
8742,529803775
2033,529900093
8649,529940940
636,529994964
2892,530102028
6294,530394773
490,530545206
6380,530591507
791,530682149
4766,530762057
4476,530889458
7846,531183183
3038,531199216
10540,531353901
1945,531447895
11194,531601705
9041,531776261
3712,531861980
1242,531866401
2013,531995934
8090,532252814
3956,532391051
477,532419537
7973,532537059
6712,532617672
3586,532870060
11638,532983714
5481,533284565
4952,533464313
6216,533509151
4809,533655463
10865,533992393
4532,534349968
9365,534500857
1204,534504503
2698,534834850
10072,534923110
11299,534924839
10587,534958826
11626,534988344
6609,535252444
838,535272158
9180,535327818
723,535364051
9259,535385138
3039,535802635
10648,536037996
26,536041118
2400,536053110
1391,536053297
6467,536074731
3450,536215240
4295,536383277
6526,536549320
11719,536581860
6734,536687373
970,536732129
2258,536790290
8386,537314209
850,537482707
8902,537504944
11713,537532647
11498,537613514
8221,537893254
6628,537977844
1553,537978034
6391,538173899
1362,538232831
10474,538461783
1318,538570111
9410,538786333
3892,538898098
8460,538984819
10588,538991729
8534,539093100
6642,539115090
1889,539232105
4612,539273267
6713,539318064
4134,539363079
8153,539481567
1046,539556473
860,539584130
9382,539631730
4906,539645108
1644,539685896
653,539773107
5700,539832526
7478,539850643
9003,539960859
3726,540032940
6364,540807769
7338,540888693
2637,540984877
2229,541033863
10171,541267581
11326,541319862
62,541430244
9380,541531524
997,541585135
8657,541595188
7087,541705655
7717,541823496
9708,542167971
5221,542234692
4803,542256658
10060,542257904
8397,542490522
8055,542644536
11655,542654500
2686,542737167
3601,542874731
10075,543106948
3087,543246049
9692,543264536
1403,543589615
6659,543659298
7532,543940773
8788,543976588
11678,544074433
6043,544264323
2476,544318811
3944,544347753
3605,544476320
4694,544917059
11095,545345253
8374,545370256
5416,545644478
4900,545646549
4123,545656262
5968,545671890
757,545739670
9274,545858656
1028,546080529
10033,546281659
6469,546292238
11309,546445430
1166,546476479
7730,546594574
10494,546623531
6132,546702802
4729,546768054
9106,546788331
7189,547187822
9997,547365696
2852,547532299
4355,547542472
1453,547568336
7029,547718611
6428,547876622
2828,547918060
9110,547954814
6230,548015994
4539,548302454
10776,548331248
8874,548366931
1375,548392265
784,548654776
8403,548681311
3065,548786378
4755,548852249
9414,549112227
7771,549174512
10006,549253371
11282,549337111
811,549350191
3373,549363778
5331,549439724
5090,549707850
10727,549729560
5814,549788457
892,549944278
3693,550065998
158,550087024
5141,550334235
5156,550410628
3650,550794630
4430,550796208
9877,551119330
2012,551165782
2068,551605164
10229,552095519
7440,552201201
11648,552255883
3165,552481519
7078,552621307
7581,552714094
6260,552754427
11055,552756613
2278,553087879
491,553288411
9207,553360773
6295,553544055
5677,553558375
3805,553567021
7416,553782322
7909,553823301
5328,553907095
4320,554024110
4230,554699108
6675,554790718
3705,554808396
8994,555054343
10400,555208986
9786,555217764
8916,555395314
6871,555459170
3512,555538173
207,556039301
9124,556072455
5442,556350770
10708,556394579
10423,556396669
11145,556541990
7698,556687465
1250,556690739
6501,556705402
5387,556837053
3053,556939264
5259,557043880
3479,557153015
631,557216023
7612,557336913
8027,557494308
6587,557549939
4632,557711931
862,557813169
7649,557986443
6902,558038477
539,558102591
2486,558113856
10119,558401930
9961,558530054
7026,558687414
10176,558777027
4191,558821067
2926,558922195
1359,558948091
3148,559009404
5689,559047081
8942,559367670
6221,559611340
1645,559652647
4250,559723688
6566,559725981
281,559854158
11159,559955606
11102,559961195
4639,559982668
11492,560035353
6524,560391691
7697,560497569
10521,560575393
3377,560580980
3268,560604331
2025,561080717
3286,561081535
2845,561222532
5020,561342981
9004,561357646
10599,561418543
5551,561463182
4240,561612604
4568,561690189
3580,561765700
3247,561838359
9872,562169684
4623,563031587
2434,563501190
2276,563732541
6662,563779188
2470,563780601
7606,563789142
4585,563869267
10340,564315004
4550,564447357
3010,564770452
8297,564887767
9108,565080886
948,565135407
3042,565211982
3226,565502624
1305,565789076
7208,565796404
1372,566020478
6209,566028304
4015,566211424
3424,566361323
11251,566361926
2176,566398674
10260,566534829
11146,566582189
6165,566583933
8489,566625597
1940,566626255
8099,566670310
8807,567143717
4172,567216315
6239,567272742
9675,567428030
7903,567803550
837,567842498
329,567860272
9234,567866727
4118,568331328
8996,568333005
11302,568354750
2495,568368149
2436,568480870
7174,568569091
1710,568749722
6975,568779922
1361,568872049
8577,568898037
3355,569123879
8210,569280411
11110,569302081
7845,569356638
1510,569371783
4061,569386842
2019,569437696
9482,569570970
10034,569758485
11187,569763743
4029,569826286
2512,569956556
22,569979934
8978,569992614
1447,570125865
2280,570200485
9038,570365492
9826,570377792
5567,570666873
4944,570966912
2116,571100602
10467,571144617
11440,571282064
2107,571567029
5054,571624468
11308,571678763
3848,571717355
573,571798498
10254,571826793
5200,571916765
5572,572209136
3761,572610364
8368,572675636
1872,572730244
5463,572737758
8123,572757319
9222,572765557
5914,572847090
4218,573150439
10463,573357563
9806,573471465
1946,573679584
2681,573956940
719,574803601
3331,574803729
2289,575131370
2214,575214763
8409,575268347
8260,575323505
2321,575400400
11421,575481200
413,575536203
6936,575553432
5933,575593337
10719,575645003
5894,575937111
1233,575938141
3303,575996996
2038,576122029
676,576127566
11347,576224273
3610,576301825
1955,576377219
10477,576386083
8794,576402514
6596,576839995
9301,577096232
7060,577107253
3263,577140652
7274,577189628
10144,577256314
9776,577342267
396,577481145
10729,577735664
4712,578085343
3723,578291826
11139,578380510
5932,578408714
9197,578509662
3738,578609675
8554,578884757
3572,578968016
6939,579142036
2734,579204160
6884,579287019
5924,579325240
10365,579514134
8895,579515224
6437,579516628
5026,580003717
10004,580038329
2894,580164095
11264,580337709
1241,580419462
6409,580477589
10215,580598982
5568,580794534
527,580927850
1636,581099044
3393,581333851
6427,581343156
10617,581399359
6602,581674496
3309,581814860
4705,581959396
9303,582036891
4369,582073663
230,582123066
10853,582204441
7775,582391499
7758,582475351
4217,582583735
4427,582731950
2433,582751538
11503,582862318
1811,582882571
9599,582897416
6683,582951960
5061,583359348
1199,583381538
3713,583460009
6847,583469778
3417,583844501
9262,584154412
9971,584172606
11506,584211731
3493,584310328
5990,584401265
11100,584523268
9246,584547174
878,584552919
5253,584740229
6802,584799082
4685,584901795
181,584955090
3196,584971508
1801,585031377
2623,585087516
2562,585280448
11197,585421454
1515,585714392
5173,585847096
3703,585963139
6064,586001589
5974,586090587
7857,586156669
10555,586157198
7397,586381097
832,586387527
6699,586401294
11273,586538134
615,586657312
3434,586795986
8001,587026873
8685,587049098
1111,587309226
10564,587390838
1696,587652646
10155,587762129
8047,587904480
1186,587917064
8813,587994408
11115,588174603
5872,588444882
5227,588624025
10873,588754931
10317,588764518
505,588771056
8878,589029341
6881,589055118
8525,589123295
7525,589136428
4331,589380091
2407,589711771
8379,589784340
5425,589914906
10090,590231261
5499,590965829
3514,591055836
2554,591059517
11044,591142194
1189,591296428
9925,591349229
5748,591460941
0,591533429
104,591606458
11021,591699932
427,591700889
11551,591877577
4691,591914157
387,591979249
6600,592150871
8372,592305188
6126,592465516
1264,592818574
715,592860646
1088,592868963
7392,593084007
2530,593160842
1895,593644390
6041,593700134
8308,593751710
5669,593767877
9752,594041058
10074,594087755
7654,594091956
6254,594199559
7160,594225120
7716,594439967
10895,594547977
9269,594813047
2527,594966461
8164,594980451
7735,595387367
1662,595445237
11517,595469397
4634,595631863
1834,595746191
120,595768673
6371,595947282
3342,596056646
6654,596216795
3876,596396270
4486,596400286
5876,596695803
5023,596698892
7785,596740222
3050,596764961
5578,596896049
2851,596905093
5202,597211173
3872,597247817
2772,597308608
6210,597735007
7743,597852601
8786,597901594
11523,597902220
4677,598040892
8188,598183285
9713,598194408
7315,598568219
10700,598929874
11446,599085174
872,599124859
10179,599253401
637,599309325
4170,599460868
5238,599717763
634,599802789
11733,600909887
8488,601164557
2393,601266392
8495,601636965
759,602004424
10511,602015639
2964,602088762
5904,602172928
5983,602310386
8367,602473234
8725,602825686
4811,602975716
5703,603660417
2739,603961520
10432,603997603
11286,604100523
5242,604178185
11149,604390395
5864,604492164
3974,604616538
6890,604631021
1990,604684574
10914,604872325
2047,604925185
10791,605178784
1310,605230507
10461,605520803
6348,605624803
4776,605931320
5595,606082103
2036,606229125
5122,606246879
8211,606320836
5835,606453598
2904,606649587
10095,606837155
6655,607066124
350,607240691
3409,607444935
10408,608042378
10136,608128709
10624,608246211
7541,608350110
10041,608380590
1568,608459217
11232,608637928
8352,608845876
11634,608952308
5971,609019501
7852,609217212
3930,609432055
1097,609697268
5769,609705072
6462,609793606
364,609831520
4962,610014826
3927,610116724
1134,610295350
6745,610731249
140,610735838
3354,610919373
288,610938967
3976,610956210
9239,611317205
6163,611453794
282,611559440
4651,611612301
3826,612105512
10278,612306140
10281,612694343
1837,612947409
2411,613088008
910,613242355
6119,613374183
10569,613616401
6645,613710531
1315,613918001
8507,613987506
9257,614150117
2456,614425812
2231,614547394
5214,614550862
6081,614693180
501,614699145
11633,614770960
5235,614937233
8800,615311497
7386,615318465
6516,615359862
9527,615399265
9741,615456839
9759,615685943
393,615787734
1279,615801875
11473,616016534
7511,616036757
4195,616203321
10285,616818418
7132,616827932
10406,617018815
9143,617140916
2428,617263624
3097,617283114
1824,617609180
4497,617711846
542,617721288
10919,617953383
3523,618284949
5538,618389988
7199,618601999
5719,618705650
2111,618822668
11651,618829127
4445,618841880
11300,618895505
7119,618925545
11171,619061804
11260,619125872
2797,619134398
4563,619525652
9524,619605115
1752,619765162
3497,620067823
10755,620311190
4104,620336864
4964,620806869
7657,620830937
4160,621259909
549,621377845
4941,621537215
11635,621567027
649,621629634
7121,621633335
3228,621753792
8966,622196843
3811,622265417
5190,622436639
2630,622472122
10081,622805597
4308,622855054
4581,622885117
9015,622909823
9395,622971783
3270,623016894
9701,623274465
6152,623275242
4881,623650148
1983,623663772
8982,623718105
9310,623737798
9357,623884115
11345,624061828
5849,624240509
8941,624390965
3687,624436736
297,624635867
1365,624833802
954,624851521
6543,625093161
3837,625139398
9991,625326626
6989,625366429
10125,625511645
1440,625638949
11210,625817626
381,625922286
400,626054263
8669,626070389
8546,626252754
8775,626367913
4570,626452628
6023,626489587
2193,626514937
10777,626710071
5327,626918801
8946,627005412
8287,627367475
1981,627419032
6850,627566342
10021,628165046
5987,628234080
5019,628245209
2072,628495532
4399,628554295
3313,628595515
7346,628607194
3299,628674626
9472,628764107
3271,629040908
9603,629173307
4913,629192848
8830,629196412
10284,629212130
7056,629396362
2763,629752413
1612,629800574
4056,629962618
6112,630572543
177,630609602
7772,630665299
2836,630887185
9333,630918767
748,631182601
5172,631240810
8138,631357872
2283,631516073
8937,631711832
6727,631997243
2742,632192467
4262,632194170
4819,632282492
9059,632363236
6277,632699221
9391,632788390
4440,633004612
1509,633067570
486,633089779
2149,633154643
11254,633314180
7410,633453672
3465,633478480
9399,633549211
6528,633677866
2030,633852561
8784,634026275
1833,634060742
11373,634231560
7437,634321285
2341,634332508
9370,634596765
2885,634793021
8483,634944414
6546,634965256
431,635228003
4214,635284084
10475,635667575
11722,635777477
1003,635835143
9122,636019269
8350,636232223
10283,636372248
4684,636463622
3119,636514260
9833,636556731
3364,636836155
11556,637103249
1726,637125322
7893,637395477
3121,637614015
9683,637743312
7904,638223020
2327,638339326
2061,638405032
5351,638734748
6724,638783349
9463,638845340
578,638851440
8078,638906095
9684,639117544
10085,639184177
7063,639201664
7562,639426880
1075,639518440
9009,639577791
11615,639669337
5653,639686836
11188,640051504
6737,640244107
6790,640452521
9358,640583171
6978,640822484
4516,640997389
672,641102018
6992,641231041
150,641281566
10045,641313863
3659,641537244
9022,641902995
2917,642060558
1920,642273684
5704,642367140
3955,642635112
8541,642681324
2864,642694969
9823,642827699
353,642877688
5498,642980301
1969,643275699
6976,643367645
9957,643401422
643,643615442
11645,643651415
9235,643938698
3132,644163790
8415,644350317
2085,644475705
10947,644823391
7584,644941861
6544,645004492
11657,645188513
923,645269771
6864,645511013
7041,645660582
8455,646136405
5399,646149286
10944,646182980
2446,646291947
5580,646442658
4206,646583394
9879,646595487
4032,646628246
6606,646835659
2785,646851088
7455,646878313
7522,647071326
3094,647088197
5852,647168475
2616,647508031
769,647599306
10483,647671877
7339,647853253
2988,647886601
2148,647901513
8267,648030816
1438,648055731
9665,648257002
9616,648491131
5747,648500333
1126,648536962
11320,648605450
1610,648769758
9215,648868572
4557,649020698
10929,649242256
11520,649244901
3891,649329596
5828,649539237
1473,649855205
9774,650105596
463,650746371
5261,650836681
10537,650918076
7399,651377175
9990,651602823
11714,651772646
9999,652067290
5870,652074657
10620,652287516
6857,652613215
1461,652737902
1477,652813678
701,652855313
8051,653118608
3753,653342555
2666,653391824
1549,653434358
2471,653675943
10554,653785611
9114,653787976
6685,653995650
4882,654009330
9372,654029995
11397,654557598
8888,654615994
5460,654654003
806,654717877
930,654789737
7998,655165524
6994,655181348
9962,655232163
1876,655289053
5337,655331833
2080,655459330
10076,655583084
10274,655656235
4667,656146682
3265,656266967
10434,656400973
4518,657037737
1724,657070536
3419,657078612
9537,657266954
2962,657428447
3035,657615274
6591,657884680
9094,658386442
5439,658557197
2232,658750482
10928,658756307
3252,658859133
2286,658950968
2691,658959709
2243,659091324
4420,659137353
5113,659165065
8721,659307437
6019,659310820
7369,659396386
83,659674911
10163,659810535
9388,659844079
564,660086073
4640,660207971
6537,660732421
768,661027528
4793,661079614
10851,661219320
7168,661349855
10044,661407212
4188,661457544
10177,661654255
11056,661694092
8555,661985370
2302,662032532
8061,662640977
8419,662663486
7022,662711807
2533,662726022
8520,662898290
4661,662955928
5626,663072819
3820,663106686
1919,663429191
8932,663518873
8226,663700540
985,663896467
1196,664203726
9747,664314659
4573,664922100
7840,664937430
7015,665048277
10330,665435184
1063,665729672
11132,665800968
4169,666137718
5209,666243382
7284,666327246
5011,666389898
2655,666445915
3459,666518192
9876,666645413
6051,667056496
357,667184426
1600,667206729
5308,667237344
7374,667319484
10104,667330405
1178,667441530
4708,667532060
7125,667535724
1217,667633611
4863,667636657
3612,667646773
6449,667663564
4816,667868439
5616,667937388
4981,667982703
5252,668799803
11289,668889254
9195,668949005
8917,668960061
4519,669383667
3351,669484047
1551,669631226
1232,669662547
3007,669816035
5613,669895262
9704,670333173
5232,670451134
465,670516868
3292,670983969
159,671004310
867,671245669
1144,671337340
8020,671418757
10533,671430325
8462,671492908
1021,671784709
5496,671912598
4578,671951795
6954,672102308
6291,672159514
1534,672455350
3283,672579317
6360,672626650
3564,672701586
9254,672739907
10493,672901554
1348,672982117
5438,672990359
11521,673053316
6263,673091793
10306,673105197
8284,673515576
10300,673637554
3881,673997079
8687,674187136
10789,674203298
3842,674652489
10955,674690904
836,674973662
5709,675110166
1096,675269012
6141,675444649
6917,675578966
5662,675788607
10668,675835899
5857,676390082
7141,676478556
5797,676498185
3914,676652704
5530,676686204
2277,676687552
2064,676689625
2744,677113119
7468,677344311
4552,677382386
2949,677416269
4873,677564893
6310,677568903
9898,677919388
6657,678049506
3592,678126582
1680,678370725
5513,678397518
7814,678517786
9534,678519015
2695,678553826
2475,678604240
9080,678692507
3945,678905844
1162,678938333
4591,678944386
1697,679067247
1694,679069866
7272,679273458
6365,679395460
7298,679507932
10869,679511059
6772,679687301
9620,679837738
7863,680004141
5898,680035933
1321,680144029
2907,680491654
3858,680674446
3066,680875854
11252,681036166
1840,681316603
8219,681338891
11489,681351585
10976,681351802
9964,681398106
4189,681530686
11387,681598971
3179,681736645
10173,681876139
9034,681954699
7342,682300236
1140,682316958
4841,682382931
33,682610811
5869,682715479
3157,682812826
7303,682900406
5993,682967056
1287,683039093
7497,683108902
6621,683293572
9725,683325247
1861,683527346
724,683708600
10219,683805679
1565,684014470
5527,684366402
11723,684637194
10602,684765871
8783,685159598
2265,685486231
5110,685522368
10758,685595589
888,685750156
4144,685935327
698,686025441
2551,686057627
8821,686462323
11127,686524409
6808,686590663
3181,686968130
5105,687313702
7999,687335042
2191,687547553
4458,687566718
6407,687590513
7394,687635665
7438,687690923
1601,687994353
9509,688040423
11560,688107723
5378,688138173
2369,688255866
9875,688407215
7247,688498215
3203,688603775
242,688718103
8805,688756378
3667,688843510
7109,689220315
7001,689297490
2879,689417285
2329,689622351
1401,689740280
7937,690666236
3792,690812581
1195,690909971
10481,691020896
8030,691275235
9374,691448031
7127,691537375
5289,691576845
2783,691768456
1734,691871977
9185,691902762
7128,692282500
1273,692383152
6213,692781322
4155,692797243
11558,692826378
11009,692952658
7250,693460712
1742,694298246
9150,694508662
3871,694535035
10055,694558718
226,694608715
641,695059496
568,695067547
9924,695127924
4723,695145115
320,695230742
2212,695267608
4689,696003315
2239,696197072
4238,696206820
10307,696510734
10368,696612888
2352,696621334
7962,696858516
4875,696914999
2713,697027219
3874,697125093
8430,697274085
9126,697389867
10489,697470342
5618,697505602
6339,697626479
4033,697641725
3515,697832903
3218,698130705
6068,698205887
11350,698380895
11508,698667021
8063,698676561
7599,698728556
7588,699236600
4602,699295582
4000,699306746
10438,699824667
2586,700116688
3822,700160948
11437,700201978
8358,700341659
9926,700938247
4461,701190612
5134,701192428
9637,701264669
7444,701281397
11225,701350988
5478,701353749
9777,701533024
9995,701827100
9602,701870002
10325,701888106
10153,703014907
852,703505292
9070,703527716
6614,703552444
4008,704477361
376,704571094
4454,704647214
4298,704748308
259,704755484
5182,704838385
5085,704976972
5711,705055664
7580,705192148
4449,705275930
2638,705320908
9593,705404919
7318,705475404
1429,705646825
4799,705741454
6785,706157054
10154,706177870
3862,706205669
4018,706430309
1965,706564235
10691,706870435
4040,707287532
3290,707821893
530,707860044
1741,707897264
7685,707977204
451,708023580
11124,708888699
6142,709591781
8779,709841013
2877,709877650
7372,709907382
9282,709981291
11359,709982990
307,709986310
5162,710008006
3603,710356503
8301,710392696
5607,710573786
11740,710654350
10609,710713846
8542,710915368
2548,711004940
10310,711141385
10019,711221176
11718,711241558
4747,711282353
6769,711660515
6468,711689530
833,711718738
11447,711953667
10183,711964644
7212,712178565
1265,712868086
8152,713307059
9691,713325002
3962,713435971
859,713706435
6168,713731388
720,713883893
3513,714384729
11441,714806764
8502,714820789
323,715073121
258,715228953
11654,715385564
10999,715798477
11077,716082919
5856,716273129
192,716323273
1676,716379568
355,716456139
3784,716582456
10762,716806268
11133,716820319
5124,716955904
9189,717137256
3243,717210325
1913,717570524
4851,717656519
6930,717743473
7384,718315805
8328,718382701
3316,718448641
6617,718758352
9840,718815767
4860,719086741
3264,719186993
10267,719260648
11430,719368768
2960,719642416
4762,719680120
8745,719714331
8889,720123504
4928,720154951
7633,720157360
11129,720233126
3704,720335388
10361,720464432
165,720573066
7447,721112766
5487,721172554
9711,721303049
11319,721715046
9476,722257164
774,722273642
6876,722302279
2022,722333717
4872,722536966
7688,722764635
10221,722809161
1702,722904788
11233,723256752
9129,723396962
4775,723689569
118,723817809
6552,723926183
1648,724257876
3724,724332160
6947,724468607
7456,724498482
7378,724911648
5403,724953973
6035,724969287
4680,725007703
6873,725234623
10416,725374547
1074,725435776
267,725508032
7030,725629363
11507,725874811
10223,725890174
3969,725986888
6040,726277676
6259,726417438
9780,726435667
10579,726766166
4078,726961143
8208,727121620
6670,727279055
9439,727602426
8456,727651050
9118,727904653
9563,727941152
3067,728406656
3254,728729538
10086,729169609
7333,729369384
6604,729566020
4175,729694802
4914,729708819
1640,730031594
10490,730110269
5081,730111088
10362,730121543
371,730283488
9191,730324294
1376,730325272
1663,730326880
9782,730343697
3227,730390628
1458,730537215
9842,730745698
2603,730888010
6129,730970488
5080,731165213
4662,731185750
2970,731271820
8065,731391884
2707,731851256
3187,731868347
10904,731872751
3502,731928819
11526,731942439
6852,732513886
5052,732589257
737,732854431
10973,732992429
4790,733062987
2441,733204557
5940,733683119
245,733693637
8086,733923947
2007,734690537
2665,735031709
8869,735095740
9016,735261304
8252,735402928
6751,735569411
8089,735598403
328,735904174
5883,736045310
10967,736066655
4970,736319586
11671,736446986
9766,736456922
143,736483526
842,736600281
9043,736610801
1482,736614257
1736,736636329
253,736715461
6434,736837211
98,736920899
1251,736998281
4734,737011963
1317,737098795
9141,737134612
2098,737175071
6900,737315815
7827,737459075
843,737475456
8381,737803913
10563,737865898
11617,738029104
9689,738113946
6157,738232751
6005,738344936
517,738348501
4713,738397033
1727,738472891
2501,738528178
1200,738538976
2792,738931917
6046,739002065
3835,739258552
7760,739276708
4495,739282394
478,739418563
7334,739752266
6879,739875336
2363,739954827
1368,739970725
4751,740032879
9186,740047192
91,740102358
9979,740166981
1531,740189569
1667,740291468
5355,740302403
771,740451142
10610,740552740
9920,740660560
6377,740725175
5196,741400325
9198,741445025
4114,741908072
7733,742123960
8642,742418239
9203,742498753
735,742645338
10203,742661153
8449,742743888
504,742805376
9989,742912869
55,743251573
4635,743288353
6384,744373162
9932,744587387
928,744631977
4531,744680338
11164,744704117
7816,744793229
9604,745047406
5340,745136086
2397,745165855
194,745360698
5089,745376944
7251,745640441
6714,745845779
5100,745864846
6085,746271676
1964,746285381
8792,746358891
5233,746387647
9329,746461090
5475,746590667
5958,746780402
7866,747260443
1832,747374613
5599,747666517
3481,747793888
5470,748168739
7527,748254168
7506,748320594
518,748490035
4850,748510085
8465,748570779
5404,748788690
6075,748920005
7885,748950715
2968,749163114
8694,749724380
8867,749742467
7487,749769606
11518,749823800
2046,749998215
2069,750242969
6456,750281709
10528,750592206
10977,750599787
5218,750618431
2100,750626332
1492,750690890
7826,751279497
8195,751336882
5757,751380943
4499,751664918
6381,751704816
10690,751712789
5837,752087283
3076,752333979
2705,752378415
915,752686852
5418,752876125
7142,752979400
236,753183786
5142,753247122
7614,753621866
1927,753659610
10958,754149594
99,754304024
10329,754323976
10062,754333708
10714,755106459
3576,755158815
10882,755369346
7667,755649429
3561,755727054
5775,755883073
916,755901829
9513,755974403
3167,756273530
7521,756332841
9653,756440856
7736,756515243
4702,756544718
7285,756764076
9287,756873075
4079,756901972
4638,756939651
4473,756997864
4566,757126379
11276,757522847
5777,757746352
8799,758121560
3919,758148898
90,758472268
6531,758668569
11259,758922353
2839,759315411
254,759953887
3951,760173360
6403,760180187
11013,760913092
4876,761020410
7433,761025455
2629,761064287
3760,761070044
9460,761177646
11410,761438631
9260,761441895
4120,761542446
7404,762133897
1521,762305120
10681,762347715
4329,762444098
7530,762464241
2257,762959130
10380,763188899
6418,763294621
137,763379964
10180,763665148
182,763684025
9397,763723314
9058,763741740
5701,763863733
7319,763864126
3544,764048291
8561,764287777
11360,764361945
11174,764670905
7070,764731374
9889,765192121
453,765676281
10194,765917370
9449,765936821
8022,765997569
5137,766719102
6144,767058774
233,767101864
9588,767300671
7832,767390220
7144,767925024
733,768358431
183,768524273
3893,768558451
5072,768567874
9297,768671198
11003,768706008
10621,768779619
5772,768801023
6569,768955316
1254,769011687
8769,769386353
3385,769456004
10809,769481286
8141,769492813
2158,769498443
4227,769582461
7974,770115603
1298,770244713
5951,770389338
4995,770396581
3831,770433218
11088,770677398
46,770703987
7176,771087637
10799,771371683
1884,771389142
3172,771477282
9940,771539025
4223,771797965
11258,771842007
8323,771844687
2087,771947673
8034,772001325
5312,772018128
4858,772096006
1504,772164110
3987,772458154
7343,772739872
4527,773140656
9636,773706648
8031,773771232
7402,774034522
5236,774567472
3013,774778623
5360,774840896
4879,774917459
3291,774986047
7535,775078863
6845,775415795
4205,775475478
11082,775594967
7707,775652602
6226,775670148
1203,776081537
8979,776114888
9998,776134624
2860,776165402
9351,776779601
10236,776789461
2777,776904941
5728,776948760
1157,776949377
1138,777084101
10863,777218035
2654,777441461
10417,777728217
5047,777837751
7364,777939924
11160,777999076
11087,778398611
9539,778566286
2588,778591134
5428,778857928
9321,778904764
